domain,word,letter,syllables,pos,score
secondary.com,secondary,S,4,Adjective,22
subordinate.com,subordinate,S,4,Adjective,17
sympathetic.com,sympathetic,S,4,Adjective,17
speculative.com,speculative,S,4,Adjective,17
sentimental.com,sentimental,S,4,Adjective,17
symptomatic.com,symptomatic,S,4,Adjective,17
subterranean.com,subterranean,S,4,Adjective,13
supersonic.com,supersonic,S,4,Adjective,22
sensational.com,sensational,S,4,Adjective,17
significant.com,significant,S,4,Adjective,17
solitary.com,solitary,S,4,Adjective,35
sedentary.com,sedentary,S,4,Adjective,22
superficial.com,superficial,S,4,Adjective,17
spectacular.com,spectacular,S,4,Adjective,27
systematic.com,systematic,S,4,Adjective,22
supplemental.com,supplemental,S,4,Adjective,13
statutory.com,statutory,S,4,Adjective,22
symmetrical.com,symmetrical,S,4,Adjective,17
saturated.com,saturated,S,4,Adjective,22
sanitary.com,sanitary,S,4,Adjective,35
superhuman.com,superhuman,S,4,Adjective,22
sacrificial.com,sacrificial,S,4,Adjective,17
synonymous.com,synonymous,S,4,Adjective,22
superstitious.com,superstitious,S,4,Adjective,13
satirical.com,satirical,S,4,Adjective,22
stationary.com,stationary,S,4,Adjective,22
statistical.com,statistical,S,4,Adjective,17
simultaneous.com,simultaneous,S,4,Adjective,13
similarly.com,similarly,S,4,Adverb,22
surprisingly.com,surprisingly,S,4,Adverb,13
seasonally.com,seasonally,S,4,Adverb,22
supposedly.com,supposedly,S,4,Adverb,22
suspiciously.com,suspiciously,S,4,Adverb,13
sometimes.com,sometimes,S,4,Adverb,22
spiritually.com,spiritually,S,4,Adverb,17
structurally.com,structurally,S,4,Adverb,13
substantially.com,substantially,S,4,Adverb,13
surgically.com,surgically,S,4,Adverb,22
sincerely.com,sincerely,S,4,Adverb,22
successfully.com,successfully,S,4,Adverb,13
severely.com,severely,S,4,Adverb,35
securely.com,securely,S,4,Adverb,35
supremely.com,supremely,S,4,Adverb,22
spontaneously.com,spontaneously,S,4,Adverb,13
sufficiently.com,sufficiently,S,4,Adverb,13
subsequently.com,subsequently,S,4,Adverb,13
tyranny.com,tyranny,T,3,Noun,40
theology.com,theology,T,3,Noun,40
theologian.com,theologian,T,3,Noun,27
transfusion.com,transfusion,T,3,Noun,32
translator.com,translator,T,3,Noun,37
trampoline.com,trampoline,T,3,Noun,27
transformer.com,transformer,T,3,Noun,22
terminus.com,terminus,T,3,Noun,40
testament.com,testament,T,3,Noun,27
turbulence.com,turbulence,T,3,Noun,27
tomorrow.com,tomorrow,T,3,Noun,40
thanksgiving.com,thanksgiving,T,3,Noun,18
tortilla.com,tortilla,T,3,Noun,40
torpedo.com,torpedo,T,3,Noun,47
transition.com,transition,T,3,Noun,37
tahiti.com,tahiti,T,3,Noun,54
telegraph.com,telegraph,T,3,Noun,27
tradition.com,tradition,T,3,Noun,37
telephone.com,telephone,T,3,Noun,27
tutorial.com,tutorial,T,3,Noun,40
taxation.com,taxation,T,3,Noun,50
teresa.com,teresa,T,3,Noun,54
tabernacle.com,tabernacle,T,3,Noun,27
tsunami.com,tsunami,T,3,Noun,47
titanium.com,titanium,T,3,Noun,40
tablespoon.com,tablespoon,T,3,Noun,37
thunderstorm.com,thunderstorm,T,3,Noun,18
tournament.com,tournament,T,3,Noun,27
tripoli.com,tripoli,T,3,Noun,47
transistor.com,transistor,T,3,Noun,37
tornado.com,tornado,T,3,Noun,47
terrorism.com,terrorism,T,3,Noun,27
toledo.com,toledo,T,3,Noun,54
theresa.com,theresa,T,3,Noun,47
tenderness.com,tenderness,T,3,Noun,27
tribunal.com,tribunal,T,3,Noun,40
tenancy.com,tenancy,T,3,Noun,40
treachery.com,treachery,T,3,Noun,27
transmission.com,transmission,T,3,Noun,28
talisman.com,talisman,T,3,Noun,40
tuscany.com,tuscany,T,3,Noun,40
telecast.com,telecast,T,3,Noun,40
tequila.com,tequila,T,3,Noun,47
traveller.com,traveller,T,3,Noun,27
trinity.com,trinity,T,3,Noun,40
terminal.com,terminal,T,3,Noun,40
turnover.com,turnover,T,3,Noun,40
therapy.com,therapy,T,3,Noun,40
thunderbolt.com,thunderbolt,T,3,Noun,22
timetable.com,timetable,T,3,Noun,27
transmitter.com,transmitter,T,3,Noun,22
tomato.com,tomato,T,3,Noun,54
transcription.com,transcription,T,3,Noun,28
tapestry.com,tapestry,T,3,Noun,40
treasurer.com,treasurer,T,3,Noun,27
turbines.com,turbines,T,3,Noun,40
treasury.com,treasury,T,3,Noun,40
timothy.com,timothy,T,3,Noun,40
terrorist.com,terrorist,T,3,Noun,27
therapist.com,therapist,T,3,Noun,27
technician.com,technician,T,3,Noun,27
turnaround.com,turnaround,T,3,Noun,27
tendency.com,tendency,T,3,Noun,40
temptation.com,temptation,T,3,Noun,37
tiffany.com,tiffany,T,3,Noun,40
trilogy.com,trilogy,T,3,Noun,40
thermostat.com,thermostat,T,3,Noun,27
traveler.com,traveler,T,3,Noun,40
trimester.com,trimester,T,3,Noun,27
telegram.com,telegram,T,3,Noun,40
transaction.com,transaction,T,3,Noun,32
tibetan.com,tibetan,T,3,Noun,40
telugu.com,telugu,T,3,Noun,54
tuxedo.com,tuxedo,T,3,Noun,54
tobacco.com,tobacco,T,3,Noun,47
tragedy.com,tragedy,T,3,Noun,40
travesty.com,travesty,T,3,Noun,40
transporter.com,transporter,T,3,Noun,22
tolerance.com,tolerance,T,3,Noun,27
takedown.com,takedown,T,3,Noun,40
temperance.com,temperance,T,3,Noun,27
tertiary.com,tertiary,T,3,Noun,40
translation.com,translation,T,3,Noun,32
tempered.com,tempered,T,3,Verb,40
triggered.com,triggered,T,3,Verb,27
tortured.com,tortured,T,3,Verb,40
tailoring.com,tailoring,T,3,Verb,27
transported.com,transported,T,3,Verb,22
truncated.com,truncated,T,3,Verb,27
testify.com,testify,T,3,Verb,40
tormented.com,tormented,T,3,Verb,27
terrifying.com,terrifying,T,3,Verb,27
traveled.com,traveled,T,3,Verb,40
tapering.com,tapering,T,3,Verb,40
tolerate.com,tolerate,T,3,Verb,40
tapered.com,tapered,T,3,Verb,40
towering.com,towering,T,3,Verb,40
transferring.com,transferring,T,3,Verb,18
transforming.com,transforming,T,3,Verb,18
terminate.com,terminate,T,3,Verb,27
torturing.com,torturing,T,3,Verb,27
travelled.com,travelled,T,3,Verb,27
transporting.com,transporting,T,3,Verb,18
telescope.com,telescope,T,3,Verb,27
traveling.com,traveling,T,3,Verb,27
transferred.com,transferred,T,3,Verb,22
ticketing.com,ticketing,T,3,Verb,27
targeted.com,targeted,T,3,Verb,40
threatening.com,threatening,T,3,Verb,22
tubular.com,tubular,T,3,Adjective,50
tasmanian.com,tasmanian,T,3,Adjective,27
topical.com,topical,T,3,Adjective,40
talented.com,talented,T,3,Adjective,40
thoracic.com,thoracic,T,3,Adjective,40
temperate.com,temperate,T,3,Adjective,27
tireless.com,tireless,T,3,Adjective,40
tolerable.com,tolerable,T,3,Adjective,27
tactical.com,tactical,T,3,Adjective,40
troublesome.com,troublesome,T,3,Adjective,22
trustworthy.com,trustworthy,T,3,Adjective,22
timeless.com,timeless,T,3,Adjective,40
tunisian.com,tunisian,T,3,Adjective,40
timely.com,timely,T,3,Adjective,47
tropical.com,tropical,T,3,Adjective,40
turbulent.com,turbulent,T,3,Adjective,27
typical.com,typical,T,3,Adjective,40
tasteless.com,tasteless,T,3,Adjective,27
tenacious.com,tenacious,T,3,Adjective,27
technical.com,technical,T,3,Adjective,27
temporal.com,temporal,T,3,Adjective,40
terrestrial.com,terrestrial,T,3,Adjective,22
theatrical.com,theatrical,T,3,Adjective,27
treacherous.com,treacherous,T,3,Adjective,22
tiresome.com,tiresome,T,3,Adjective,40
transparent.com,transparent,T,3,Adjective,22
thematic.com,thematic,T,3,Adjective,40
terrific.com,terrific,T,3,Adjective,40
transferable.com,transferable,T,3,Adjective,18
tectonic.com,tectonic,T,3,Adjective,40
traumatic.com,traumatic,T,3,Adjective,27
tasteful.com,tasteful,T,3,Adjective,40
tentative.com,tentative,T,3,Adjective,27
tremendous.com,tremendous,T,3,Adjective,27
titanic.com,titanic,T,3,Adjective,40
translucent.com,translucent,T,3,Adjective,22
triangular.com,triangular,T,3,Adjective,37
tumultuous.com,tumultuous,T,3,Adjective,27
tolerant.com,tolerant,T,3,Adjective,40
together.com,together,T,3,Adverb,40
terribly.com,terribly,T,3,Adverb,40
truthfully.com,truthfully,T,3,Adverb,27
totally.com,totally,T,3,Adverb,40
thereby.com,thereby,T,3,Adverb,40
thankfully.com,thankfully,T,3,Adverb,27
thereafter.com,thereafter,T,3,Adverb,27
therefore.com,therefore,T,3,Adverb,27
thoroughly.com,thoroughly,T,3,Adverb,27
topography.com,topography,T,4,Noun,22
temperature.com,temperature,T,4,Noun,17
transparency.com,transparency,T,4,Noun,13
telemetry.com,telemetry,T,4,Noun,22
tranquility.com,tranquility,T,4,Noun,17
transformation.com,transformation,T,4,Noun,23
temperament.com,temperament,T,4,Noun,17
television.com,television,T,4,Noun,32
toxicity.com,toxicity,T,4,Noun,35
temporary.com,temporary,T,4,Noun,22
tomography.com,tomography,T,4,Noun,22
topology.com,topology,T,4,Noun,35
taxonomy.com,taxonomy,T,4,Noun,35
therapeutic.com,therapeutic,T,4,Noun,17
therapeutics.com,therapeutics,T,4,Noun,13
termination.com,termination,T,4,Noun,27
testosterone.com,testosterone,T,4,Noun,13
typography.com,typography,T,4,Noun,22
terminator.com,terminator,T,4,Noun,32
tenacity.com,tenacity,T,4,Noun,35
transplantation.com,transplantation,T,4,Noun,23
territory.com,territory,T,4,Noun,22
testimony.com,testimony,T,4,Noun,22
trajectory.com,trajectory,T,4,Noun,22
technology.com,technology,T,4,Noun,22
typewriter.com,typewriter,T,4,Noun,22
thermometer.com,thermometer,T,4,Noun,17
testimonial.com,testimonial,T,4,Noun,17
transportation.com,transportation,T,4,Noun,23
transcendental.com,transcendental,T,4,Adjective,13
theoretical.com,theoretical,T,4,Adjective,17
transitional.com,transitional,T,4,Adjective,13
tributary.com,tributary,T,4,Adjective,22
transnational.com,transnational,T,4,Adjective,13
translational.com,translational,T,4,Adjective,13
theological.com,theological,T,4,Adjective,17
transatlantic.com,transatlantic,T,4,Adjective,13
topographic.com,topographic,T,4,Adjective,17
territorial.com,territorial,T,4,Adjective,17
traditional.com,traditional,T,4,Adjective,17
tirelessly.com,tirelessly,T,4,Adverb,22
typically.com,typically,T,4,Adverb,22
tragically.com,tragically,T,4,Adverb,22
technically.com,technically,T,4,Adverb,17
tremendously.com,tremendously,T,4,Adverb,13
terminally.com,terminally,T,4,Adverb,22
uranus.com,uranus,U,3,Noun,47
urgency.com,urgency,U,3,Noun,40
underwood.com,underwood,U,3,Noun,27
unison.com,unison,U,3,Noun,50
ugandan.com,ugandan,U,3,Noun,40
ulysses.com,ulysses,U,3,Noun,40
ukrainian.com,ukrainian,U,3,Noun,27
utopia.com,utopia,U,3,Noun,54
uterus.com,uterus,U,3,Noun,47
undercut.com,undercut,U,3,Noun,40
underground.com,underground,U,3,Noun,22
underside.com,underside,U,3,Noun,27
universe.com,universe,U,3,Noun,40
unicorn.com,unicorn,U,3,Noun,40
umbrella.com,umbrella,U,3,Noun,40
upheaval.com,upheaval,U,3,Noun,40
underdog.com,underdog,U,3,Noun,40
unity.com,unity,U,3,Noun,52
underworld.com,underworld,U,3,Noun,27
ukulele.com,ukulele,U,3,Noun,47
ultimate.com,ultimate,U,3,Noun,40
uranium.com,uranium,U,3,Noun,40
unesco.com,unesco,U,3,Noun,54
underwear.com,underwear,U,3,Noun,37
unemployed.com,unemployed,U,3,Noun,27
unionist.com,unionist,U,3,Noun,40
uncover.com,uncover,U,3,Verb,40
unified.com,unified,U,3,Verb,40
unveiled.com,unveiled,U,3,Verb,40
uprising.com,uprising,U,3,Verb,40
undergo.com,undergo,U,3,Verb,47
utilize.com,utilize,U,3,Verb,47
unplugged.com,unplugged,U,3,Verb,27
upsetting.com,upsetting,U,3,Verb,27
undertook.com,undertook,U,3,Verb,27
unlocked.com,unlocked,U,3,Verb,40
undergoing.com,undergoing,U,3,Verb,27
united.com,united,U,3,Verb,47
uplifting.com,uplifting,U,3,Verb,27
unearthed.com,unearthed,U,3,Verb,27
underwent.com,underwent,U,3,Verb,27
unsettling.com,unsettling,U,3,Verb,27
unloaded.com,unloaded,U,3,Verb,40
unfolding.com,unfolding,U,3,Verb,27
unmanned.com,unmanned,U,3,Verb,40
unfolded.com,unfolded,U,3,Verb,40
undermine.com,undermine,U,3,Verb,27
understand.com,understand,U,3,Verb,27
unify.com,unify,U,3,Verb,52
uniting.com,uniting,U,3,Verb,40
unveiling.com,unveiling,U,3,Verb,27
undertake.com,undertake,U,3,Verb,27
unravel.com,unravel,U,3,Verb,40
understood.com,understood,U,3,Verb,27
unleashed.com,unleashed,U,3,Verb,27
unlocking.com,unlocking,U,3,Verb,27
undated.com,undated,U,3,Adjective,40
unsettled.com,unsettled,U,3,Adjective,27
useless.com,useless,U,3,Adjective,40
unwritten.com,unwritten,U,3,Adjective,37
unlucky.com,unlucky,U,3,Adjective,40
unconscious.com,unconscious,U,3,Adjective,22
untenable.com,untenable,U,3,Adjective,27
unfriendly.com,unfriendly,U,3,Adjective,27
untreated.com,untreated,U,3,Adjective,27
uniform.com,uniform,U,3,Adjective,40
unsuitable.com,unsuitable,U,3,Adjective,27
useful.com,useful,U,3,Adjective,47
unbearable.com,unbearable,U,3,Adjective,27
unfounded.com,unfounded,U,3,Adjective,27
unlawful.com,unlawful,U,3,Adjective,40
unusual.com,unusual,U,3,Adjective,40
unholy.com,unholy,U,3,Adjective,47
utopian.com,utopian,U,3,Adjective,40
uncharted.com,uncharted,U,3,Adjective,27
unbreakable.com,unbreakable,U,3,Adjective,22
unbiased.com,unbiased,U,3,Adjective,40
unreliable.com,unreliable,U,3,Adjective,27
unharmed.com,unharmed,U,3,Adjective,40
underlying.com,underlying,U,3,Adjective,27
unstoppable.com,unstoppable,U,3,Adjective,22
unhealthy.com,unhealthy,U,3,Adjective,27
uneven.com,uneven,U,3,Adjective,50
uncommon.com,uncommon,U,3,Adjective,50
unmarried.com,unmarried,U,3,Adjective,27
unsolved.com,unsolved,U,3,Adjective,40
uncanny.com,uncanny,U,3,Adjective,40
unskilled.com,unskilled,U,3,Adjective,27
uneasy.com,uneasy,U,3,Adjective,47
unwelcome.com,unwelcome,U,3,Adjective,27
unarmed.com,unarmed,U,3,Adjective,40
unplanned.com,unplanned,U,3,Adjective,27
unwilling.com,unwilling,U,3,Adjective,27
untrained.com,untrained,U,3,Adjective,27
unchecked.com,unchecked,U,3,Adjective,27
uterine.com,uterine,U,3,Adjective,47
unfaithful.com,unfaithful,U,3,Adjective,27
unused.com,unused,U,3,Adjective,47
unspoken.com,unspoken,U,3,Adjective,50
untouched.com,untouched,U,3,Adjective,27
unbeaten.com,unbeaten,U,3,Adjective,50
unworthy.com,unworthy,U,3,Adjective,40
unmarked.com,unmarked,U,3,Adjective,40
unbeatable.com,unbeatable,U,3,Adjective,27
underage.com,underage,U,3,Adjective,40
unaware.com,unaware,U,3,Adjective,47
untouchable.com,untouchable,U,3,Adjective,22
unnamed.com,unnamed,U,3,Adjective,40
underway.com,underway,U,3,Adjective,40
unsigned.com,unsigned,U,3,Adjective,40
unwanted.com,unwanted,U,3,Adjective,40
uncertain.com,uncertain,U,3,Adjective,27
unhappy.com,unhappy,U,3,Adjective,40
unspeakable.com,unspeakable,U,3,Adjective,22
untitled.com,untitled,U,3,Adjective,40
unchanged.com,unchanged,U,3,Adjective,27
undeniable.com,undeniable,U,3,Adjective,27
unmatched.com,unmatched,U,3,Adjective,27
unthinkable.com,unthinkable,U,3,Adjective,22
upcoming.com,upcoming,U,3,Adjective,40
unequal.com,unequal,U,3,Adjective,40
unpleasant.com,unpleasant,U,3,Adjective,27
unruly.com,unruly,U,3,Adjective,47
unbroken.com,unbroken,U,3,Adjective,50
urgently.com,urgently,U,3,Adverb,40
utterly.com,utterly,U,3,Adverb,40
unfairly.com,unfairly,U,3,Adverb,40
underneath.com,underneath,U,3,Adverb,27
usually.com,usually,U,3,Adverb,40
umbilical.com,umbilical,U,4,Noun,22
unemployment.com,unemployment,U,4,Noun,13
undesirable.com,undesirable,U,4,Noun,17
universal.com,universal,U,4,Noun,22
undergraduate.com,undergraduate,U,4,Noun,13
ultimatum.com,ultimatum,U,4,Noun,22
ultraviolet.com,ultraviolet,U,4,Noun,17
uniqueness.com,uniqueness,U,4,Noun,22
usefulness.com,usefulness,U,4,Noun,22
unhappiness.com,unhappiness,U,4,Noun,17
unwillingness.com,unwillingness,U,4,Noun,13
uncertainty.com,uncertainty,U,4,Noun,17
undertaker.com,undertaker,U,4,Noun,22
utility.com,utility,U,4,Noun,35
underwriting.com,underwriting,U,4,Verb,13
uncovered.com,uncovered,U,4,Verb,22
undermining.com,undermining,U,4,Verb,17
unbalanced.com,unbalanced,U,4,Verb,22
understanding.com,understanding,U,4,Verb,13
undertaking.com,undertaking,U,4,Verb,17
uniformed.com,uniformed,U,4,Verb,22
unnoticed.com,unnoticed,U,4,Adjective,22
unjustified.com,unjustified,U,4,Adjective,17
unforgivable.com,unforgivable,U,4,Adjective,13
unprotected.com,unprotected,U,4,Adjective,17
unavoidable.com,unavoidable,U,4,Adjective,17
unpublished.com,unpublished,U,4,Adjective,17
undisclosed.com,undisclosed,U,4,Adjective,17
unreleased.com,unreleased,U,4,Adjective,22
undivided.com,undivided,U,4,Adjective,22
unresolved.com,unresolved,U,4,Adjective,22
undisputed.com,undisputed,U,4,Adjective,22
urinary.com,urinary,U,4,Adjective,35
uninsured.com,uninsured,U,4,Adjective,22
unintended.com,unintended,U,4,Adjective,22
unavailable.com,unavailable,U,4,Adjective,17
unforgettable.com,unforgettable,U,4,Adjective,13
unaffected.com,unaffected,U,4,Adjective,22
unanimous.com,unanimous,U,4,Adjective,22
uncensored.com,uncensored,U,4,Adjective,22
undefeated.com,undefeated,U,4,Adjective,22
unqualified.com,unqualified,U,4,Adjective,17
unrealistic.com,unrealistic,U,4,Adjective,17
unreasonable.com,unreasonable,U,4,Adjective,13
unprepared.com,unprepared,U,4,Adjective,22
unfortunate.com,unfortunate,U,4,Adjective,17
ultrasonic.com,ultrasonic,U,4,Adjective,22
unrelated.com,unrelated,U,4,Adjective,22
unimportant.com,unimportant,U,4,Adjective,17
ubiquitous.com,ubiquitous,U,4,Adjective,22
unscrupulous.com,unscrupulous,U,4,Adjective,13
unfavorable.com,unfavorable,U,4,Adjective,17
undercover.com,undercover,U,4,Adjective,22
unitary.com,unitary,U,4,Adjective,35
unethical.com,unethical,U,4,Adjective,22
uncomfortable.com,uncomfortable,U,4,Adjective,13
unannounced.com,unannounced,U,4,Adjective,17
unofficial.com,unofficial,U,4,Adjective,22
unbelievable.com,unbelievable,U,4,Adjective,13
unanswered.com,unanswered,U,4,Adjective,22
uncontrollable.com,uncontrollable,U,4,Adjective,13
unorthodox.com,unorthodox,U,4,Adjective,22
unmistakable.com,unmistakable,U,4,Adjective,13
ungrateful.com,ungrateful,U,4,Adjective,22
untimely.com,untimely,U,4,Adjective,35
unproductive.com,unproductive,U,4,Adjective,13
undecided.com,undecided,U,4,Adjective,22
unlicensed.com,unlicensed,U,4,Adjective,22
unexplained.com,unexplained,U,4,Adjective,17
unexpected.com,unexpected,U,4,Adjective,22
unsecured.com,unsecured,U,4,Adjective,22
unattended.com,unattended,U,4,Adjective,22
understandable.com,understandable,U,4,Adjective,13
unspecified.com,unspecified,U,4,Adjective,17
undetected.com,undetected,U,4,Adjective,22
unpopular.com,unpopular,U,4,Adjective,32
unforeseen.com,unforeseen,U,4,Adjective,32
unattractive.com,unattractive,U,4,Adjective,13
unfinished.com,unfinished,U,4,Adjective,22
unsuccessful.com,unsuccessful,U,4,Adjective,13
unacceptable.com,unacceptable,U,4,Adjective,13
unfamiliar.com,unfamiliar,U,4,Adjective,32
undefined.com,undefined,U,4,Adjective,22
unlikely.com,unlikely,U,4,Adjective,35
unrestricted.com,unrestricted,U,4,Adjective,13
unsuspecting.com,unsuspecting,U,4,Adjective,13
unpredictable.com,unpredictable,U,4,Adjective,13
unconfirmed.com,unconfirmed,U,4,Adjective,17
unnatural.com,unnatural,U,4,Adjective,22
unwavering.com,unwavering,U,4,Adjective,22
unwarranted.com,unwarranted,U,4,Adjective,17
underwater.com,underwater,U,4,Adjective,22
uncontrolled.com,uncontrolled,U,4,Adjective,13
unlimited.com,unlimited,U,4,Adjective,22
unusually.com,unusually,U,4,Adverb,22
uniquely.com,uniquely,U,4,Adverb,35
unwittingly.com,unwittingly,U,4,Adverb,17
undeniably.com,undeniably,U,4,Adverb,22
undoubtedly.com,undoubtedly,U,4,Adverb,17
unconsciously.com,unconsciously,U,4,Adverb,13
unlawfully.com,unlawfully,U,4,Adverb,22
unknowingly.com,unknowingly,U,4,Adverb,17
uniformly.com,uniformly,U,4,Adverb,22
vendetta.com,vendetta,V,3,Noun,40
victoria.com,victoria,V,3,Noun,40
virginia.com,virginia,V,3,Noun,40
volunteer.com,volunteer,V,3,Noun,27
vigilance.com,vigilance,V,3,Noun,27
violinist.com,violinist,V,3,Noun,27
vocalist.com,vocalist,V,3,Noun,40
vatican.com,vatican,V,3,Noun,40
vacation.com,vacation,V,3,Noun,50
variety.com,variety,V,3,Noun,40
vitamin.com,vitamin,V,3,Noun,40
vanessa.com,vanessa,V,3,Noun,47
venetian.com,venetian,V,3,Noun,40
vietnamese.com,vietnamese,V,3,Noun,27
vocation.com,vocation,V,3,Noun,50
violation.com,violation,V,3,Noun,37
vagina.com,vagina,V,3,Noun,54
variation.com,variation,V,3,Noun,37
vibrator.com,vibrator,V,3,Noun,50
vandalism.com,vandalism,V,3,Noun,27
vanity.com,vanity,V,3,Noun,47
visitor.com,visitor,V,3,Noun,50
vanilla.com,vanilla,V,3,Noun,47
valuation.com,valuation,V,3,Noun,37
valentine.com,valentine,V,3,Noun,27
vacancy.com,vacancy,V,3,Noun,40
viceroy.com,viceroy,V,3,Noun,40
vomiting.com,vomiting,V,3,Noun,40
vigilante.com,vigilante,V,3,Noun,27
vibration.com,vibration,V,3,Noun,37
valencia.com,valencia,V,3,Noun,40
vegetable.com,vegetable,V,3,Noun,27
veteran.com,veteran,V,3,Noun,40
varsity.com,varsity,V,3,Noun,40
victory.com,victory,V,3,Noun,40
